frame.number;_ws.col.Time;_ws.col.Source;_ws.col.Destination;_ws.col.Protocol;_ws.col.Length;_ws.col.Info
21645;4049.682572;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2404
21646;4049.683029;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2404
21647;4049.695378;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2405
21648;4049.696291;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2405
21649;4049.708616;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2406
21650;4049.709059;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2406
21651;4049.721281;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2407
21652;4049.722320;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2407
21653;4049.734896;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2408
21654;4049.735351;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2408
21655;4049.746871;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2409
21656;4049.747300;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2409
21657;4049.759275;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2410
21658;4049.759777;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2410
21659;4049.772602;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2411
21660;4049.773080;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2411
21661;4049.784646;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2412
21662;4049.785037;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2412
21663;4049.797320;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2413
21664;4049.797594;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2413
21665;4049.809531;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2414
21666;4049.809748;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2414
21667;4049.821265;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2415
21668;4049.821582;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2415
21669;4049.833567;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2416
21670;4049.833790;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2416
21671;4049.845534;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2417
21672;4049.845799;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2417
21673;4049.857777;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2418
21674;4049.858065;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2418
21675;4049.870307;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2419
21676;4049.870789;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2419
21677;4049.883369;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2420
21678;4049.883827;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2420
21679;4049.896446;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2421
21680;4049.896840;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2421
21681;4049.909389;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2422
21682;4049.909858;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2422
21683;4049.921691;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2423
21684;4049.922100;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2423
21685;4049.934163;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2424
21686;4049.934601;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2424
21687;4049.946487;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2425
21688;4049.946877;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2425
21689;4049.959062;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2426
21690;4049.959475;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2426
21691;4049.971226;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2427
21692;4049.971663;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2427
21693;4049.984123;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2428
21694;4049.984522;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2428
21695;4049.996721;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2429
21696;4049.997304;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2429
21697;4050.009316;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2430
21698;4050.009775;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2430
21699;4050.022456;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2431
21700;4050.022895;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2431
21701;4050.034937;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2432
21702;4050.035397;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2432
21703;4050.047013;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2433
21704;4050.047509;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2433
21705;4050.059460;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2434
21706;4050.059955;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2434
21707;4050.072881;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2435
21708;4050.073316;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2435
21709;4050.086019;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2436
21710;4050.086452;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2436
21711;4050.098281;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2437
21712;4050.098611;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2437
21713;4050.111044;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2438
21714;4050.111350;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2438
21715;4050.123215;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2439
21716;4050.123542;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2439
21717;4050.135124;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2440
21718;4050.135404;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2440
21719;4050.146585;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2441
21720;4050.146862;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2441
21721;4050.157965;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2442
21722;4050.158259;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2442
21723;4050.170401;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2443
21724;4050.170684;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2443
21725;4050.182719;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2444
21726;4050.182991;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2444
21727;4050.195125;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2445
21728;4050.195505;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2445
21729;4050.208334;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2446
21730;4050.208767;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2446
21731;4050.220898;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2447
21732;4050.221363;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2447
21733;4050.234201;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2448
21734;4050.234588;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2448
21735;4050.247202;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2449
21736;4050.247694;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2449
21737;4056.265062;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2450
21738;4056.265306;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2450
21739;4056.276983;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2451
21740;4056.277194;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2451
21741;4056.288162;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2452
21742;4056.288495;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2452
21743;4056.300415;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2453
21744;4056.300872;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2453
21745;4056.312665;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2454
21746;4056.313224;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2454
21747;4056.324829;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2455
21748;4056.325301;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2455
21749;4056.338339;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2456
21750;4056.338736;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2456
21751;4056.351097;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2457
21752;4056.351663;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2457
21753;4056.363703;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2458
21754;4056.364098;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2458
21755;4056.377216;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2459
21756;4056.377715;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2459
21757;4056.390156;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2460
21758;4056.390526;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2460
21759;4056.402346;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2461
21760;4056.402770;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2461
21761;4056.415072;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2462
21762;4056.415304;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2462
21763;4056.427512;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2463
21764;4056.427785;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2463
21765;4056.439192;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2464
21766;4056.439461;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2464
21767;4062.458184;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2465
21768;4062.458617;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2465
21769;4062.470305;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2466
21770;4062.470632;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2466
21771;4062.481857;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2467
21772;4062.482113;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2467
21773;4062.493819;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2468
21774;4062.494077;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2468
21775;4062.505548;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2469
21776;4062.505865;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2469
21777;4068.257900;00:50:56:c0:00:01;ff:ff:ff:ff:ff:ff;ARP;60;Who has 169.254.169.254? Tell 169.254.89.202
21778;4068.524283;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2470
21779;4068.524837;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2470
21780;4068.536700;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2471
21781;4068.537131;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2471
21782;4068.549694;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2472
21783;4068.550118;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2472
21784;4069.112320;00:50:56:c0:00:01;ff:ff:ff:ff:ff:ff;ARP;60;Who has 169.254.169.254? Tell 169.254.89.202
21785;4070.112038;00:50:56:c0:00:01;ff:ff:ff:ff:ff:ff;ARP;60;Who has 169.254.169.254? Tell 169.254.89.202
21786;4073.861938;00:0c:29:f6:90:b1;00:0c:29:ca:8d:41;ARP;60;Who has 10.10.10.20? Tell 10.10.10.10
21787;4073.862048;00:0c:29:ca:8d:41;00:0c:29:f6:90:b1;ARP;42;10.10.10.20 is at 00:0c:29:ca:8d:41
21788;4073.966666;00:0c:29:ca:8d:41;00:0c:29:f6:90:b1;ARP;42;Who has 10.10.10.10? Tell 10.10.10.20
21789;4073.978806;00:0c:29:f6:90:b1;00:0c:29:ca:8d:41;ARP;60;10.10.10.10 is at 00:0c:29:f6:90:b1
21790;4074.565747;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2473
21791;4074.566169;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2473
21792;4074.578293;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2474
21793;4074.578752;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2474
21794;4074.591342;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2475
21795;4074.591757;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2475
21796;4074.603755;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2476
21797;4074.604222;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2476
21798;4074.616141;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2477
21799;4074.616644;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2477
21800;4074.629788;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2478
21801;4074.630211;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2478
21802;4074.642803;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2479
21803;4074.643229;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2479
21804;4074.656506;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2480
21805;4074.656914;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2480
21806;4074.669008;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2481
21807;4074.669409;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2481
21808;4074.681222;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2482
21809;4074.681692;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2482
21810;4074.693993;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2483
21811;4074.694421;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2483
21812;4074.706274;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2484
21813;4074.706816;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2484
21814;4074.718603;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2485
21815;4074.719124;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2485
21816;4074.731222;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2486
21817;4074.731640;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2486
21818;4074.743533;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2487
21819;4074.744031;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2487
21820;4074.756404;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2488
21821;4074.756978;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2488
21822;4074.768837;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2489
21823;4074.769295;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2489
21824;4074.781472;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2490
21825;4074.781913;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2490
21826;4074.793174;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2491
21827;4074.793409;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2491
21828;4074.804954;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2492
21829;4074.805159;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2492
21830;4074.817260;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2493
21831;4074.817564;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2493
21832;4080.835921;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2494
21833;4080.836393;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2494
21834;4080.850193;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2495
21835;4080.850762;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2495
21836;4080.863084;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2496
21837;4080.863530;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2496
21838;4080.875266;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2497
21839;4080.875721;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2497
21840;4080.887225;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2498
21841;4080.887681;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2498
21842;4080.900206;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2499
21843;4080.900666;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2499
21844;4080.912600;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2500
21845;4080.913232;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2500
21846;4086.932037;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2501
21847;4086.932263;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2501
21848;4086.944059;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2502
21849;4086.944307;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2502
21850;4086.955948;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2503
21851;4086.956168;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2503
21852;4086.967060;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2504
21853;4086.967302;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2504
21854;4092.984549;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2505
21855;4092.984894;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2505
21856;4092.997345;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2506
21857;4092.997571;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2506
21858;4093.008499;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2507
21859;4093.008727;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2507
21860;4093.019678;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2508
21861;4093.019895;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2508
21862;4093.030847;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2509
21863;4093.031087;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2509
21864;4098.030172;00:0c:29:ca:8d:41;00:0c:29:f6:90:b1;ARP;42;Who has 10.10.10.10? Tell 10.10.10.20
21865;4098.041357;00:0c:29:f6:90:b1;00:0c:29:ca:8d:41;ARP;60;10.10.10.10 is at 00:0c:29:f6:90:b1
21866;4098.437664;00:0c:29:f6:90:b1;00:0c:29:ca:8d:41;ARP;60;Who has 10.10.10.20? Tell 10.10.10.10
21867;4098.437701;00:0c:29:ca:8d:41;00:0c:29:f6:90:b1;ARP;42;10.10.10.20 is at 00:0c:29:ca:8d:41
21868;4099.049173;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2510
21869;4099.049603;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2510
21870;4099.062350;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2511
21871;4099.062851;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2511
21872;4099.074565;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2512
21873;4099.075061;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2512
21874;4099.086598;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2513
21875;4099.087085;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2513
21876;4099.099652;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2514
21877;4099.100093;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2514
21878;4099.112585;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2515
21879;4099.113051;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2515
21880;4099.124974;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2516
21881;4099.125379;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2516
21882;4099.137351;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2517
21883;4099.138465;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2517
21884;4099.150716;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2518
21885;4099.151381;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2518
21886;4099.163153;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2519
21887;4099.163661;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2519
21888;4099.176986;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2520
21889;4099.178121;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2520
21890;4099.189873;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2521
21891;4099.190345;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2521
21892;4099.202077;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2522
21893;4099.202496;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2522
21894;4099.214802;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2523
21895;4099.215220;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2523
21896;4099.227815;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2524
21897;4099.228361;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2524
21898;4104.549962;169.254.89.202;169.254.255.255;NBNS;92;Name query NB SGD04DC001<00>
21899;4105.247220;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2525
21900;4105.247825;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2525
21901;4105.261775;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2526
21902;4105.262315;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2526
21903;4105.276715;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2527
21904;4105.277850;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2527
21905;4105.290104;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2528
21906;4105.290749;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2528
21907;4105.301643;169.254.89.202;169.254.255.255;NBNS;92;Name query NB SGD04DC001<00>
21908;4105.304391;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2529
21909;4105.305677;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2529
21910;4105.317649;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2530
21911;4105.318381;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2530
21912;4105.330287;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2531
21913;4105.330572;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2531
21914;4105.341291;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2532
21915;4105.341606;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2532
21916;4105.353077;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2533
21917;4105.353249;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2533
21918;4105.365288;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2534
21919;4105.365638;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2534
21920;4106.052193;169.254.89.202;169.254.255.255;NBNS;92;Name query NB SGD04DC001<00>
21921;4106.804718;169.254.89.202;169.254.255.255;NBNS;92;Name query NB SGD04DC001<00>
21922;4106.807133;169.254.89.202;224.0.0.251;MDNS;76;Standard query 0x0000 A SGD04DC001.local, "QM" question
21923;4106.807634;169.254.89.202;224.0.0.251;MDNS;76;Standard query 0x0000 A SGD04DC001.local, "QM" question
21924;4106.811950;fe80::b5aa:b7c2:eeab:c270;ff02::fb;MDNS;96;Standard query 0x0000 A SGD04DC001.local, "QM" question
21925;4106.814457;169.254.89.202;224.0.0.251;MDNS;76;Standard query 0x0000 A SGD04DC001.local, "QM" question
21926;4106.815760;fe80::b5aa:b7c2:eeab:c270;ff02::fb;MDNS;96;Standard query 0x0000 A SGD04DC001.local, "QM" question
21927;4106.818318;fe80::b5aa:b7c2:eeab:c270;ff02::1:3;LLMNR;90;Standard query 0x0623 A SGD04DC001
21928;4106.818745;169.254.89.202;224.0.0.252;LLMNR;70;Standard query 0x0623 A SGD04DC001
21929;4107.553865;169.254.89.202;169.254.255.255;NBNS;92;Name query NB SGD04DC001<00>
21930;4108.305612;169.254.89.202;169.254.255.255;NBNS;92;Name query NB SGD04DC001<00>
21931;4111.381195;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2535
21932;4111.381393;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2535
21933;4111.384173;169.254.89.202;169.254.255.255;NBNS;92;Name query NB SGD04DC001<20>
21934;4111.393133;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 2536
21935;4111.393366;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 2536
