frame.number;_ws.col.Time;_ws.col.Source;_ws.col.Destination;_ws.col.Protocol;_ws.col.Length;_ws.col.Info
13989;831.358821;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6826
13990;831.359534;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6827
13991;831.359686;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6827
13992;831.360433;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6828
13993;831.360608;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6828
13994;831.361425;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6829
13995;831.361583;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6829
13996;831.362402;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6830
13997;831.362574;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6830
13998;831.363403;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6831
13999;831.363563;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6831
14000;836.399466;00:0c:29:f6:90:b1;00:0c:29:ca:8d:41;ARP;60;Who has 10.10.10.20? Tell 10.10.10.10
14001;836.399484;00:0c:29:ca:8d:41;00:0c:29:f6:90:b1;ARP;42;10.10.10.20 is at 00:0c:29:ca:8d:41
14002;836.643912;00:0c:29:ca:8d:41;00:0c:29:f6:90:b1;ARP;42;Who has 10.10.10.10? Tell 10.10.10.20
14003;836.644595;00:0c:29:f6:90:b1;00:0c:29:ca:8d:41;ARP;60;10.10.10.10 is at 00:0c:29:f6:90:b1
14004;837.370809;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6832
14005;837.371011;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6832
14006;837.371981;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6833
14007;837.372227;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6833
14008;837.373283;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6834
14009;837.373445;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6834
14010;837.374518;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6835
14011;837.374696;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6835
14012;837.375823;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6836
14013;837.376006;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6836
14014;837.376906;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6837
14015;837.377106;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6837
14016;837.378638;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6838
14017;837.378828;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6838
14018;837.379642;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6839
14019;837.379894;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6839
14020;837.381272;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6840
14021;837.381784;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6840
14022;837.383637;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6841
14023;837.383782;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6841
14024;837.384559;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6842
14025;837.384739;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6842
14026;837.385724;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6843
14027;837.385887;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6843
14028;837.386602;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6844
14029;837.386847;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6844
14030;837.387813;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6845
14031;837.387971;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6845
14032;837.388727;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6846
14033;837.388879;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6846
14034;837.389539;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6847
14035;837.389735;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6847
14036;837.390653;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6848
14037;837.390800;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6848
14038;837.392037;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6849
14039;837.392203;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6849
14040;837.392946;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6850
14041;837.393066;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6850
14042;837.394305;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6851
14043;837.394706;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6851
14044;837.395619;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6852
14045;837.395756;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6852
14046;837.396406;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6853
14047;837.396550;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6853
14048;837.397286;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6854
14049;837.397384;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6854
14050;837.398055;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6855
14051;837.398245;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6855
14052;837.398868;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6856
14053;837.399033;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6856
14054;837.399621;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6857
14055;837.399834;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6857
14056;837.400373;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6858
14057;837.400542;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6858
14058;837.401190;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6859
14059;837.401638;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6859
14060;837.402857;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6860
14061;837.403073;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6860
14062;837.403761;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6861
14063;837.404017;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6861
14064;837.404735;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6862
14065;837.404857;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6862
14066;837.405447;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6863
14067;837.405632;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6863
14068;837.406217;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6864
14069;837.406509;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6864
14070;837.415681;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6865
14071;837.415831;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6865
14072;837.416428;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6866
14073;837.416611;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6866
14074;837.417747;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6867
14075;837.417899;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6867
14076;837.418573;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6868
14077;837.418751;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6868
14078;837.419837;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6869
14079;837.420105;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6869
14080;837.420766;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6870
14081;837.420999;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6870
14082;837.422379;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6871
14083;837.422559;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6871
14084;837.423382;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6872
14085;837.423554;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6872
14086;837.424323;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6873
14087;837.424525;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6873
14088;837.425787;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6874
14089;837.426035;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6874
14090;837.426704;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6875
14091;837.426862;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6875
14092;837.427465;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6876
14093;837.427673;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6876
14094;837.428455;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6877
14095;837.428620;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6877
14096;837.429467;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6878
14097;837.429685;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6878
14098;837.430399;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6879
14099;837.430594;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6879
14100;837.431699;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6880
14101;837.431830;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6880
14102;837.432520;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6881
14103;837.432647;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6881
14104;837.433730;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6882
14105;837.434395;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6882
14106;837.435997;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6883
14107;837.436118;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6883
14108;837.436781;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6884
14109;837.436906;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6884
14110;837.439498;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6885
14111;837.439654;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6885
14112;837.440435;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6886
14113;837.440624;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6886
14114;837.441595;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6887
14115;837.441797;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6887
14116;837.442498;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6888
14117;837.442655;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6888
14118;837.443692;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6889
14119;837.443929;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6889
14120;837.444444;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6890
14121;837.444703;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6890
14122;837.445351;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6891
14123;837.445520;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6891
14124;837.446340;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6892
14125;837.446552;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6892
14126;837.447374;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6893
14127;837.447516;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6893
14128;843.454603;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6894
14129;843.454978;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6894
14130;843.456000;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6895
14131;843.456159;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6895
14132;843.457062;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6896
14133;843.457740;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6896
14134;843.459358;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6897
14135;843.459512;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6897
14136;843.460702;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6898
14137;843.460938;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6898
14138;843.461760;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6899
14139;843.462133;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6899
14140;843.462897;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6900
14141;843.463028;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6900
14142;843.464063;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6901
14143;843.464114;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6901
14144;843.464959;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6902
14145;843.465029;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6902
14146;843.466105;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6903
14147;843.466193;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6903
14148;843.466971;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6904
14149;843.467030;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6904
14150;843.467947;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6905
14151;843.467994;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6905
14152;843.468869;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6906
14153;843.468926;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6906
14154;843.469775;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6907
14155;843.469887;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6907
14156;843.471746;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6908
14157;843.471820;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6908
14158;843.472459;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6909
14159;843.472532;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6909
14160;843.473444;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6910
14161;843.473511;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6910
14162;843.474997;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6911
14163;843.475154;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6911
14164;843.476056;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6912
14165;843.476115;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6912
14166;843.476939;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6913
14167;843.476991;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6913
14168;843.477625;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6914
14169;843.477700;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6914
14170;843.478426;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6915
14171;843.478476;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6915
14172;843.479185;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6916
14173;843.479234;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6916
14174;843.479882;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6917
14175;843.479979;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6917
14176;843.480713;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6918
14177;843.480844;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6918
14178;843.481705;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6919
14179;843.481776;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6919
14180;843.482499;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6920
14181;843.482619;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6920
14182;843.483507;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6921
14183;843.483600;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6921
14184;843.484374;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6922
14185;843.484425;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6922
14186;843.485250;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6923
14187;843.485298;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6923
14188;843.485975;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6924
14189;843.486048;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6924
14190;843.486803;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6925
14191;843.486903;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6925
14192;849.493936;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6926
14193;849.494075;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6926
14194;849.495158;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6927
14195;849.495237;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6927
14196;849.495910;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6928
14197;849.495978;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6928
14198;849.496801;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6929
14199;849.496921;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6929
14200;849.497583;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6930
14201;849.497653;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6930
14202;849.498415;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6931
14203;849.498479;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6931
14204;849.499835;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6932
14205;849.500874;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6932
14206;849.503069;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6933
14207;849.503169;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6933
14208;849.504170;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6934
14209;849.504344;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6934
14210;849.505164;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6935
14211;849.505301;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6935
14212;849.506216;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6936
14213;849.506307;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6936
14214;849.507067;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6937
14215;849.507122;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6937
14216;849.507889;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6938
14217;849.507997;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6938
14218;849.508790;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6939
14219;849.508866;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6939
14220;849.509716;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6940
14221;849.509858;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6940
14222;849.510515;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6941
14223;849.510561;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6941
14224;849.511199;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6942
14225;849.511331;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6942
14226;849.512425;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6943
14227;849.512500;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6943
14228;849.513604;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6944
14229;849.513661;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6944
14230;849.514389;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6945
14231;849.514488;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6945
14232;849.515155;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6946
14233;849.515218;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6946
14234;849.515988;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6947
14235;849.516024;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6947
14236;849.516874;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6948
14237;849.516934;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6948
14238;849.517819;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6949
14239;849.517867;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6949
14240;849.518595;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6950
14241;849.518677;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6950
14242;849.519569;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6951
14243;849.519600;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6951
14244;849.520253;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6952
14245;849.520339;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6952
14246;849.521207;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6953
14247;849.521303;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6953
14248;849.522073;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6954
14249;849.522247;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6954
14250;849.523008;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6955
14251;849.523165;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6955
14252;849.525030;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6956
14253;849.525263;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6956
14254;849.526106;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6957
14255;849.526271;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6957
14256;849.527126;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6958
14257;849.527284;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6958
14258;849.528156;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6959
14259;849.528356;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6959
14260;849.529138;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6960
14261;849.529470;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6960
14262;849.530247;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6961
14263;849.530394;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6961
14264;849.531146;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6962
14265;849.531420;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6962
14266;849.532239;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6963
14267;849.532436;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6963
14268;849.533148;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6964
14269;849.533344;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6964
14270;849.534443;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6965
14271;849.534592;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6965
14272;849.535358;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6966
14273;849.535536;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6966
14274;849.536359;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6967
14275;849.536485;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6967
14276;849.537435;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6968
14277;849.537543;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6968
14278;855.544729;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6969
14279;855.544939;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6969
14280;855.546025;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6970
14281;855.546167;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6970
14282;855.547247;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6971
14283;855.547415;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6971
14284;855.548474;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6972
14285;855.548674;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6972
14286;855.549613;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6973
14287;855.549857;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6973
14288;855.550765;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6974
14289;855.550921;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6974
14290;855.551774;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6975
14291;855.551905;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 6975
14292;855.552814;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 6976
